URL,Name-Original,Type,Category,Name,Name,Req-Race1,Req-Race2,Req-Class,Req-Align,Req-Other,Req-Faith,Req-Place,Description,Source
http://www.d20pfsrd.com/traits/regional-traits/watching-taldor-qadira,Watching Taldor,Regional,,On Guard,On Guard,,,,,,,,"You gain a +1 trait bonus to Initiative checks, and if you are able to act during the surprise round of an encounter, you can draw a weapon (but not a potion or magic item) as a free action during that round.",
http://www.d20pfsrd.com/traits/regional-traits/open-minded-explorer-regional,Open-Minded Explorer,Regional,,Open-Minded Explorer,Open-Minded Explorer,,,,,,,,You gain a +1 trait bonus on Diplomacy checks. This bonus increases to +2 when you're speaking the racial or ethnic language of the target creature.,
http://www.d20pfsrd.com/traits/regional-traits/orc-impaler,Orc Impaler,Regional,,Orc Impaler,Orc Impaler,,,,,,,,You gain a +2 trait bonus on rolls to confirm critical hits made as part of a charge. This bonus increases to +3 if the critical hit is made against a creature with the orc subtype.,
http://www.d20pfsrd.com/traits/regional-traits/isgeri-orphan-regional-isger,Isgeri Orphan,Regional,,Orphan,Orphan,,,,,,,,You gain a +1 trait bonus on Fortitude saves.,
,Prismati Player,Regional,,PAGE MISSING,PAGE MISSING,,,,,,,,"You gain a +1 trait bonus on attack rolls with fistsized rocks or similarly shaped objects, and a +1 trait bonus on concentration checks.",
,Narrows Survivor,Regional,,PAGE MISSING,PAGE MISSING,,,,,,,,You gain a +1 trait bonus to Initiative and Sense Motive checks. Sense Motive is always a class skill for you.,
,Kobold's Neighbor,Regional,,PAGE MISSING,PAGE MISSING,,,,,,,,You gain a +2 trait bonus to Perception checks to discover traps and a +1 trait bonus to Disable Device checks.,
http://www.d20pfsrd.com/traits/regional-traits/hermean-paragon-regional-the-steaming-sea,Hermean Paragon,Regional,,Paragon of Speed,Paragon of Speed,,,,,,,,"You are quicker than normal members of your race, and gain a +2 trait bonus on Initiative checks.",
http://www.d20pfsrd.com/traits/regional-traits/pearl-diver-xidao,Pearl Diver,Regional,,Pearl Diver,Pearl Diver,,,,,,,,You gain a +1 trait bonus on Appraise and Swim checks.,
http://www.d20pfsrd.com/traits/regional-traits/perseverance-regional-five-kings-mountains,Perseverance,Regional,,Perseverance,Perseverance,Dwarf,,,,,,Mountains,"When you have more than 1 Will saving throw to overcome an effect (such as greater command, hold person, or by using the good fortune ability of the Luck domain), you receive a +3 trait bonus on the extra Will saving throws against that effect.",
http://www.d20pfsrd.com/traits/regional-traits/belem-pirate-minata,Goblin Pirate,Regional,,Pirate,Pirate,,,,,,,,"You gain a +1 trait bonus on Profession (sailor) and Swim checks, and Swim is always a class skill for you. You might also have a peg leg or a hook for a hand, but that’s not so helpful.",
http://www.d20pfsrd.com/traits/regional-traits/goblin-pirate,Pirate,Regional,,Pirate2,Pirate2,,,,,,,,"You gain a +1 trait bonus on Knowledge (geography) checks and Profession (sailor) checks, and one of these skills becomes a class skill for you.",
http://www.d20pfsrd.com/traits/regional-traits/plainsman,Plainsman,Regional,,Plainsman,Plainsman,,,,,,,,You gain a +1 trait bonus on all Knowledge (geography) and Survival checks regarding the plains.,
http://www.d20pfsrd.com/traits/regional-traits/pomp-and-pageantry,Pomp and Pageantry,Regional,,Pomp and Pageantry,Pomp and Pageantry,,,,,,,,"You gain a +1 trait bonus on Acrobatics, Diplomacy, Handle Animal, Intimidate, Perform, and Ride checks with class skills if you spend twice as long as it normally takes to make that check.",
http://www.d20pfsrd.com/traits/regional-traits/dtang-ma-bloodline-dtang-ma,Dtang Ma Bloodline,Regional,,Powerful Bloodline,Powerful Bloodline,,,,,,,,"Choose one of the following sorcerer bloodlines: fey, maestro, starsoul, or stormborn. Once per day, you may use one of your bloodline powers as if your sorcerer level were 1 higher than normal. This trait does not give you access to bloodline powers whose level requirements you do not yet meet.",
http://www.d20pfsrd.com/traits/regional-traits/precocious-spellcaster,Precocious Spellcaster,Regional,,Precocious Spellcaster,Precocious Spellcaster,,,,,,,,"Select one cantrip and one 1st-level spell; when you cast these spells, they function at one caster level higher than your actual caster level.",
http://www.d20pfsrd.com/traits/regional-traits/privileged-slave-kaoling,Privileged Slave,Regional,,Privileged Slave,Privileged Slave,,,,,,,,"You gain a +1 trait bonus on Bluff checks, and Bluff becomes a class skill for you.",
http://www.d20pfsrd.com/traits/regional-traits/shenmen-prospector-shenmen,Shenmen Prospector,Regional,,Prospector,Prospector,,,,,,,,You gain a +1 trait bonus on Appraise and Knowledge (dungeoneering) checks.,
http://www.d20pfsrd.com/traits/regional-traits/purchased-loyalty-regional-druma,Purchased Loyalty,Regional,,Purchased Loyalty,Purchased Loyalty,,,,,,,,"Once per day, when protecting someone who has bought your services, you may roll twice when making a Will save against charm effects and take the better result.",
http://www.d20pfsrd.com/traits/regional-traits/pure-legion-recruit,Pure Legion Recruit,Regional,,Pure Legion Recruit,Pure Legion Recruit,,,,,,,,You gain a +2 trait bonus on Perception checks to see through disguises and mundane attempts to conceal religious iconography or dress. You also gain a +2 trait bonus on Sense Motive checks to see through lies about a target's religious beliefs and to understand secret messages relating to the gods.,
http://www.d20pfsrd.com/traits/regional-traits/xa-hoi-soldier-xa-hoi,Xa Hoi Soldier,Regional,,Quick Reactor,Quick Reactor,,,,,,,,You gain a +1 trait bonus on Reflex saving throws.,
http://www.d20pfsrd.com/traits/regional-traits/rabble-rebel-galt,Rabble Rebel,Regional,,Rabble Rebel,Rabble Rebel,,,,,,,,"If you have at least three allies threatening your opponent, you gain a +2 bonus on Bluff checks to feint him and a +2 bonus on Sleight of Hand checks against him.",
http://www.d20pfsrd.com/traits/regional-traits/rebel-leader-shokuro,Rebel Leader,Regional,,Rebel Leader,Rebel Leader,,,,,,,,"If you take the Leadership feat, you receive a +1 trait bonus to your Leadership score.",
http://www.d20pfsrd.com/traits/regional-traits/acolyte-of-razmir-regional-razmiran,Acolyte of Razmir,Regional,,Reformed Acolyte,Reformed Acolyte,,,,,,,,"You gain a +1 trait bonus on Knowledge (local) and Knowledge (religion) checks, and one of these skills is always a class skill for you. This bonus increases to +2 when dealing with specifics of a specific faith.",
http://www.d20pfsrd.com/traits/regional-traits/lingshen-s-finest-lingshen,Lingshen's Finest,Regional,,Region's Finest,Region's Finest,,,,,,,,You gain a +1 trait bonus on all rolls to confirm critical hits.,
http://www.d20pfsrd.com/traits/regional-traits/regional-influence-varisia,Regional Influence,Regional,,Regional Influence,Regional Influence,,,,,,,,"You gain a +1 trait bonus on checks with one Profession skill and one of the following benefits: 
a) Gain Infernal as a bonus language. If you already have this language, gain a +1 trait bonus on Diplomacy checks. b) Gain a +1 trait bonus on Swim checks.",
http://www.d20pfsrd.com/traits/regional-traits/regional-recluse-varisia,Regional Recluse,Regional,,Regional Recluse,Regional Recluse,,,,,,,,"You gain a +1 trait bonus on Survival checks and one of the following benefits. 
a) Gain a +1 trait bonus on Perception checks made at night.
b) Gain proficiency with light shields.
c) Gain Gnome as a bonus language. If you already have this language, gain a +1 trait bonus on Stealth checks made in forested areas.
d) Gain a +1 bonus to damage on all attacks against creatures of the giant type.
e) Gain Orc as a bonus language. If you already know this language, gain a +1 trait bonus on Intimidate checks",
http://www.d20pfsrd.com/traits/regional-traits/jungle-resilience-nagajor,Jungle Resilience,Regional,,Resilient,Resilient,,,,,,,,You gain a +2 trait bonus on Fortitude saving throws against poison effects.,
http://www.d20pfsrd.com/traits/regional-traits/secret-revolutionary-regional-cheliax,Secret Revolutionary,Regional,,Resolute,Resolute,,,,,,,,"You gain a +1 trait bonus on Will saving throws against mind-affecting effects, and on Fortitude saving throws against drugs or poisons.",
http://www.d20pfsrd.com/traits/regional-traits/rice-runner-wanshou,Rice Runner,Regional,,Rice Runner,Rice Runner,,,,,,,,"You gain a +1 trait bonus on Acrobatics checks, and Acrobatics becomes a class skill for you.",
http://www.d20pfsrd.com/traits/regional-traits/river-rat,River Rat,Regional,,River Rat,River Rat,,,,,,,Marsh or River,You gain a +1 trait bonus to damage dealt with a dagger and a +1 trait bonus to Swim checks. Swim is always a class skill for you.,
http://www.d20pfsrd.com/traits/regional-traits/riverfolk-regional-river-kingdoms,Riverfolk,Regional,,Riverfolk,Riverfolk,,,,,,,River Lands,You gain a +2 trait bonus on Profession (sailor) checks and any skill checks involving rope use.,
http://www.d20pfsrd.com/traits/regional-traits/savage-breaker-korvosa,Savage Breaker,Regional,,Savage Breaker,Savage Breaker,,,,,,,,"You gain a +2 trait bonus on combat maneuver checks made to sunder simple or primitive armor and weapons, or any other equipment the GM deems “barbarian-made.”",
http://www.d20pfsrd.com/traits/regional-traits/savannah-child,Savannah Child,Regional,,Savannah Child,Savannah Child,,,,,,,Plains,"Pick one of the following skills: Handle Animal, Knowledge (nature), or Ride. You gain a +1 trait bonus on that skill, and it is always a class skill for you.",
http://www.d20pfsrd.com/traits/regional-traits/sea-souled,Sea-Souled,Regional,,Sea-Souled,Sea-Souled,,,,,,,Coastline or Island,"You receive a +1 trait bonus on Swim checks, and you can always take 10 while Swimming.",
http://www.d20pfsrd.com/traits/regional-traits/shackles-seafarer-regional-the-shackles,Shackles Seafarer,Regional,,Seafarer,Seafarer,,,,,,,Islands,"You gain a +1 trait bonus on Knowledge (nature) and Knowledge (geography) checks while on the ocean. You also gain a +1 trait bonus on Swim checks, and Swim is always a class skill for you.",
http://www.d20pfsrd.com/traits/regional-traits/seasoned-climber-the-wall-of-heaven,Seasoned Climber,Regional,,Seasoned Climber,Seasoned Climber,,,,,,,,"You gain a +1 trait bonus on Climb checks, and Climb becomes a class skill for you.",
http://www.d20pfsrd.com/traits/regional-traits/rahadoumi-cultist-regional-rahadoum,Rahadoumi Cultist,Regional,,Secret Cultist,Secret Cultist,,,,,,,,"You gain a +5 trait bonus on Bluff checks to receive secret messages, and a +5 trait bonus on Sense Motive checks to intercept secret messages from others of your faith.",
http://www.d20pfsrd.com/traits/regional-traits/nidalese-shadowcaster-regional-nidal,Nidalese Shadowcaster,Regional,,Shadowcaster,Shadowcaster,,,,,,,,"Choose one spell with the shadow descriptor—from this point on, whenever you cast this spell, its effect manifest at +1 caster level.",
http://www.d20pfsrd.com/traits/regional-traits/signaler-regional-molthune,Signaler,Regional,,Signaler,Signaler,,,,,,,,You gain a +5 trait bonus on Bluff checks to receive secret messages and a +5 trait bonus on Sense Motive checks to intercept messages.,
http://www.d20pfsrd.com/traits/regional-traits/secret-of-the-impossible-kingdom-regional-jalmeray,Secret of the Impossible Kingdom,Regional,,Signature Spell,Signature Spell,,,,,,,,"Pick one spell when you choose this trait—from this point on, whenever you cast that spell, you do so at +1 caster level.",
http://www.d20pfsrd.com/traits/regional-traits/uskwood-hunter-regional-nidal,Uskwood Hunter,Regional,,Silent Hunter,Silent Hunter,,,,,,,,"You gain a +1 trait bonus on Stealth checks, and Stealth is always a class skill for you.",
http://www.d20pfsrd.com/traits/regional-traits/silent-watcher-regional-galt,Silent Watcher,Regional,,Silent Watcher,Silent Watcher,,,,,,,,"You gain a +1 trait bonus on Sense Motive checks in crowds, and a +1 trait bonus on Stealth checks in city streets.",
http://www.d20pfsrd.com/traits/regional-traits/silvertongued-eunuch-quain,Silvertongued Eunuch,Regional,,Silvertongued,Silvertongued,,,,,,,,You gain a +1 trait bonus on Knowledge (nobility) and Diplomacy checks.,
http://www.d20pfsrd.com/traits/regional-traits/sky-spirit-worshiper-shaguang,Sky Spirit Worshiper,Regional,,Sky Spirit Worshiper,Sky Spirit Worshiper,,,,,,,,You gain a +2 trait bonus on saving throws against fear effects.,
http://www.d20pfsrd.com/traits/regional-traits/slayer-of-the-deep,Slayer of the Deep,Regional,,Slayer of the Deep,Slayer of the Deep,,,,,,,,You gain a +1 trait bonus on damage rolls made against creatures of the aberration type.,
http://www.d20pfsrd.com/traits/regional-traits/undermarket-smuggler-goka,Undermarket Smuggler,Regional,,Smuggler,Smuggler,,,,,,,,You gain a +1 trait bonus on Bluff and Sleight of Hand checks.,
http://www.d20pfsrd.com/traits/regional-traits/snake-bleeder-nagajor,Snake Bleeder,Regional,,Snake Bleeder,Snake Bleeder,,,,,,,,"You gain a +2 trait bonus on Craft (alchemy) checks when brewing poisons, and Craft (alchemy) becomes a class skill for you.",
http://www.d20pfsrd.com/traits/regional-traits/snowstride-usually-under-cold-mountains,Snowstride,Regional,,Snowstride,Snowstride,,,,,,,Cold Mountains,You gain a +1 trait bonus on Acrobatics checks made on slippery surfaces and enables you to trip or bull rush opponents two size categories larger than you instead of just one.,
http://www.d20pfsrd.com/traits/regional-traits/soldier-of-the-faith-regional-razmiran,Soldier of the Faith,Regional,,Soldier of the Faith,Soldier of the Faith,,,,,,,,"You gain a +1 trait bonus on Intimidate checks, and Intimidate is always a class skill for you.",
https://sites.google.com/site/pathfinderogc/traits/regional-traits/sound-of-mind-zi-ha,Sound of Mind,Regional,,Sound of Mind,Sound of Mind,,,,,,,,You gain a +2 trait bonus on saving throws against mind-affecting effects.,
https://sites.google.com/site/pathfinderogc/traits/regional-traits/spell-duel-prodigy-regional,Spell Duel Prodigy,Regional,,Spell Duel Prodigy,Spell Duel Prodigy,,,,,,,,You gain a +2 trait bonus on Spellcraft checks to identify a spell as it is being cast and on dispel checks to counterspell a spell.,
http://www.d20pfsrd.com/traits/regional-traits/abendego-spellpiercer-regional-the-sodden-lands,Abendego Spellpiercer,Regional,,Spellpiercer,Spellpiercer,,,,,,,,You gain a +2 trait bonus on concentration checks when spellcasting.,
http://www.d20pfsrd.com/traits/regional-traits/spiritual-forester-the-forest-of-spirits,Spiritual Forester,Regional,,Spiritual Forester,Spiritual Forester,,,,,,,Forests,"You gain a +1 trait bonus on Knowledge (nature) and Knowledge (planes) checks, and one of these skills becomes a class skill for you.",
http://www.d20pfsrd.com/traits/regional-traits/log-roller-forest,Stable,Regional,,Stable,Stable,,,,,,,,You gain a +1 trait bonus on Acrobatics checks and a +1 trait bonus to your CMB when attempting to resist trip attacks.,
http://www.d20pfsrd.com/traits/regional-traits/storm-hunter-hongal,Storm Hunter,Regional,,Storm Hunter,Storm Hunter,,,,,,,,"When fighting in windy weather, you treat the wind category as one level lower for the purposes of determining penalties on ranged attacks made with normal weapons.",
http://www.d20pfsrd.com/traits/regional-traits/stormrunner-regional-the-shackles,Stormrunner,Regional,,Stormrunner,Stormrunner,,,,,,,Islands,"You’re accustomed to the pitch and yaw of sailing vessels, even in a storm, and gain a +2 trait bonus on Acrobatics checks to keep your footing on uneven ground or unsteady surfaces.",
http://www.d20pfsrd.com/traits/regional-traits/stream-nomad-usually-under-rivers,Stream Nomad,Regional,,Stream Nomad,Stream Nomad,,,,,,,Rivers,"You gain a +1 trait bonus on Swim checks, and Swim is always a class skill for you. You increase the speed of any raft, barge, keelboat, or rowboat you pilot by 4 miles per day (1/2 mile per hour).",
http://www.d20pfsrd.com/traits/regional-traits/suck-in-your-gut-any,Suck In Your Gut,Regional,,Suck In Your Gut,Suck In Your Gut,,,,,,,,You're able to move normally when squeezing and take only a –2 penalty on attack rolls and to AC.,
http://www.d20pfsrd.com/traits/regional-traits/sun-orchid-harvester-grasslands,Sun Orchid Harvester,Regional,,Sun Orchid Harvester,Sun Orchid Harvester,,,,,,,Grasslands,You gain a +1 bonus on Knowledge (nature) and Survival checks made in desert environments.,
http://www.d20pfsrd.com/traits/regional-traits/superstitious-regional-realm-of-the-mammoth-lords,Superstitious,Regional,,Superstitious,Superstitious,,,,,,,Northlands,"As long as you do not possess any levels in a class that grants arcane spellcasting power, you gain a +1 trait bonus on all saving throws against arcane spells.",
http://www.d20pfsrd.com/traits/regional-traits/superstitious-ward-regional-ustalav,Superstitious Ward,Regional,,Superstitious Ward,Superstitious Ward,,,,,,,,"You may cast disrupt undead once per day as a spell-like ability. This is cast at your highest caster level gained; if you have no caster level, it functions at CL 1st.",
http://www.d20pfsrd.com/traits/regional-traits/surface-stranger,Surface Stranger,Regional,,Surface Stranger,Surface Stranger,,,,,,,Underground,Your miss chance for concealment or total concealment due to either mundane or magical darkness decreases by 10%. You are dazzled for 1 round when you are suddenly exposed to bright light.,
http://www.d20pfsrd.com/traits/regional-traits/mana-wastes-survivalist-regional-mana-wastes,Mana Wastes Survivalist,Regional,,Survivalist,Survivalist,,,,,,,,You gain a +1 trait bonus on Fortitude saves.,
http://www.d20pfsrd.com/traits/regional-traits/bellflowertiller,Bellflower Tiller,Regional,,Survivalist,Survivalist,,,,,Special Network,,,"You gain a +5 trait bonus on all Survival skill checks made to get along in the wild, travel in severe weather, keep from getting lost, or predict the weather.",
http://www.d20pfsrd.com/traits/regional-traits/survivor,Survivor,Regional,,Survivor,Survivor,,,,,,,,You gain a +1 trait bonus to initiative and Sense Motive checks. Sense Motive is always a class skill for you.,
http://www.d20pfsrd.com/traits/regional-traits/swamp-rebel-wanshou,Swamp Rebel,Regional,,Swamp Rebel,Swamp Rebel,,,,,,,,"You gain a +2 trait bonus on Stealth checks in swampy terrain, and Stealth becomes a class skill for you.",
http://www.d20pfsrd.com/traits/regional-traits/swamp-survivor-marshlands,Swamp Survivor,Regional,,Swamp Survivor,Swamp Survivor,,,,,,,Marshlands,"You gain a +2 bonus on Survival checks to find fresh water, and magical liquids in your possession gain a +2 bonus on Will saves to avoid being corrupted or otherwise spoiled.",
http://www.d20pfsrd.com/traits/regional-traits/swordlord-s-page-regional-brevoy,Swordlord's Page,Regional,,Swordsman's Page,Swordsman's Page,,,,,,,,You gain a +1 attack bonus to confirm critical hits when using an edged weapon you are proficient with.,
http://www.d20pfsrd.com/traits/regional-traits/indentured-blacksmith-kaoling,Indentured Blacksmith,Regional,,Talented Blacksmith,Talented Blacksmith,,,,,,,,"Choose Craft (armor) or Craft (weapons). You gain a +1 trait bonus on the chosen skill, and it becomes a class skill for you.",
http://www.d20pfsrd.com/traits/regional-traits/varisian-wanderer-regional-varisia,Varisian Wanderer,Regional,,Tattooed Wanderer,Tattooed Wanderer,,,,,,,,"Choose Perform (one type), Profession (fortuneteller), or Sleight of Hand. You gain a +1 trait bonus on this skill, and it is always a class skill for you.",
http://www.d20pfsrd.com/traits/regional-traits/varisian-wanderer-regional-varisia,Uwaga Highlander,Regional,,Tattooed Wanderer,Tattooed Wanderer,,,,,,,,You gain a +1 trait bonus on Stealth checks. This trait bonus increases to +2 in hilly or rocky areas.,
http://www.d20pfsrd.com/traits/regional-traits/technic-tinkerer-regional-numeria,Technic Tinkerer,Regional,,Technic Tinkerer,Technic Tinkerer,,,,,,,,"Choose a 0-level spell. You may cast that spell once per day as a spell-like ability. This is cast at your highest caster level gained; if you have no caster level, it functions at CL 1st.",
http://www.d20pfsrd.com/traits/regional-traits/tianjing-temple-guard-tianjing,Tianjing Temple Guard,Regional,,Temple Guard,Temple Guard,,,,,,,,You gain a +1 trait bonus on attacks of opportunity made with polearm weapons.,
http://www.d20pfsrd.com/traits/regional-traits/tiger-brigadier-bachuan,Tiger Brigadier,Regional,,Tiger Brigadier,Tiger Brigadier,,,,,,,,"You gain a +2 trait bonus on Intimidate checks made against anyone whose age is one or more aging steps above yours, and Intimidate becomes a class skill for you.",
http://www.d20pfsrd.com/traits/regional-traits/touched-by-the-sky-regional-numeria,Touched by the Sky,Regional,,Touched of the Gods,Touched of the Gods,,,,,,,,You have the ability to stabilize a dying creature with a touch as a standard action.,
http://www.d20pfsrd.com/traits/regional-traits/town-gossip-varisia,Town Gossip,Regional,,Town Gossip,Town Gossip,,,,,,,,Choose a community that you've lived in for at least 5 years. You gain a +2 trait bonus on Diplomacy checks while in that community.,
http://www.d20pfsrd.com/traits/regional-traits/venicaan-medic,Venicaan Medic,Regional,,Trained Medic,Trained Medic,,,,,,,,"You gain a +2 trait bonus to Heal checks to treat diseases or poisons, and Heal is always a class skill for you.",
http://www.d20pfsrd.com/traits/regional-traits/trap-savvy-any,Trap Savvy,Regional,,Trap Savvy,Trap Savvy,,,,,,,,"You gain a +1 trait bonus on Craft (traps) checks, and gain a +1 bonus to AC against attacks by traps or on saving throws against effects created by traps.",
http://www.d20pfsrd.com/traits/regional-traits/thuvian-merchant-regional-thuvia,Thuvian Merchant,Regional,,Traveling Merchant,Traveling Merchant,,,,,,,,"You gain a +1 trait bonus on Appraise, Bluff, and Sense Motive checks made for business deals and transactions.",
http://www.d20pfsrd.com/traits/regional-traits/shoanti-tribesman-regional-varisia,Shoanti Tribesman,Regional,,Tribesman,Tribesman,,,,,,,,"Choose Climb, Survival, or Swim. You gain a +1 trait bonus on this skill, and it is always a class skill for you.",
http://www.d20pfsrd.com/traits/regional-traits/kwanlai-believer-kwanlai,Kwanlai Believer,Regional,,True Believer,True Believer,,,,,,,,You gain a +2 trait bonus on concentration checks when casting divine spells.,
http://www.d20pfsrd.com/traits/regional-traits/tundra-child,Tundra Child,Regional,,Tundra Child,Tundra Child,,,,,,,Tundra or Cold Regions,You gain a +4 trait bonus on saving throws made to resist the effects of being in cold conditions and a +1 trait bonus on saving throws against cold effects.,
http://www.d20pfsrd.com/traits/regional-traits/underworld-explorer,Underworld Explorer,Regional,,Underworld Explorer,Underworld Explorer,,,,,,,,"You gain a +1 trait bonus on Knowledge (dungeoneering) checks, and a +1 trait bonus on Survival checks made in a specific area. One of these skills becomes class skill for you.",
http://www.d20pfsrd.com/traits/regional-traits/trait-regional-nightstall-urchin,Nightstall Urchin,Regional,,Urchin,Urchin,,,,,,,,"You gain a +2 trait bonus on saving throws against fear effects, and when you do make a successful save against a fear effect, the resulting rush of bravado grants you a +1 trait bonus on attack rolls and all skill checks for the next minute.",
http://www.d20pfsrd.com/traits/regional-traits/vagabond-child,Vagabond Child,Regional,,Vagabond Child,Vagabond Child,,,,,,,Urban,"Select one of the following skills: Disable Device or Sleight of Hand. You gain a +1 trait bonus on that skill, and it is always a class skill for you.",
http://www.d20pfsrd.com/traits/regional-traits/valashmai-veteran-the-valashmai-jungle,Valashmai Veteran,Regional,,Veteran Jungle Guide,Veteran Jungle Guide,,,,,,,Jungle,"You gain a +1 trait bonus on Perception checks, and a +1 trait bonus on Survival checks in jungle terrain. One of these skills becomes a class skill for you.",
http://www.d20pfsrd.com/traits/regional-traits/viking-blood-regional-lands-of-the-linnorm-kings,Viking Blood,Regional,,Viking Blood,Viking Blood,,,,,,,Northlands,"You gain a +1 trait bonus on Intimidate checks, and Intimidate is always a class skill for you.",
http://www.d20pfsrd.com/traits/regional-traits/walking-ward-Regional-Qadira,Walking Ward,Regional,,Walking Ward,Walking Ward,,,,,,,,"Choose one of the following energy types: acid, cold, electricity, or fire; you gain a +1 bonus on saving throws against spells that deal damage of this type or have this subtype.",
http://www.d20pfsrd.com/traits/regional-traits/warrior-poet-dwarf-regional-trait,Warrior Poet,Regional,,Warrior Poet,Warrior Poet,Dwarf,,,,,,,"You gain a +1 trait bonus on Knowledge checks related to dwarves (dwarven history, dwarven construction, and so on) and a +1 trait bonus on Fortitude saves in any round in which you use a bardic performance ability.",
http://www.d20pfsrd.com/traits/regional-traits/mutabi-qi-explorer-shaguang,Mutabi-qi Explorer,Regional,,Wastes Explorer,Wastes Explorer,,,,,,,,You gain a +1 trait bonus on Knowledge (geography) checks and Survival checks made in the desert.,
http://www.d20pfsrd.com/traits/regional-traits/wayang-spellhunter-minata,Wayang Spellhunter,Regional,,Wayang Spellhunter,Wayang Spellhunter,,,,,,,,"Choose a spell of 3rd level or below. When you use the chosen spell with a metamagic feat, it uses up a spell slot one level lower than it normally would (does not reduce actual spell level.)",
http://www.d20pfsrd.com/traits/regional-traits/well-bred,Well Bred,Regional,,Well Bred,Well Bred,,,,,,,,You gain a +1 trait bonus on Knowledge (history) and Knowledge (religion) checks but take a –1 penalty on all Sense Motive checks.,
http://www.d20pfsrd.com/traits/regional-traits/wharf-rat,Wharf Rat,Regional,,Wharf Rat,Wharf Rat,,,,,,,,"You gain a +2 trait bonus on skill checks involving climbing and rope use, and a +4 trait bonus on Appraise checks to determine the value of large quantities of bulk goods without opening their containers.",
http://www.d20pfsrd.com/traits/regional-traits/whole-hearted-regional,Whole-Hearted,Regional,,Whole-Hearted,Whole-Hearted,,,,,,,,You gain a +2 trait bonus on saving throws against charms and compulsions.,
http://www.d20pfsrd.com/traits/regional-traits/winter-warrior-regional-irrisen,Winter Warrior,Regional,,Winter Warrior,Winter Warrior,,,,,,,,You gain a +1 trait bonus on Stealth and Survival checks in ice- or snow-covered terrain.,
http://www.d20pfsrd.com/traits/regional-traits/winter-s-soul-regional-irrisen,Winter's Soul,Regional,,Winter’s Soul,Winter’s Soul,,,,,,,,"You may cast ray of frost once per day as a spell-like ability. This is cast at your highest caster level gained; if you have no caster level, it functions at CL 1st.",
http://www.d20pfsrd.com/traits/regional-traits/fangwood-diplomat-regional-nirmathas,Fangwood Diplomat,Regional,,Woodland Diplomat,Woodland Diplomat,,,,,,,,"You gain a +1 trait bonus on Diplomacy checks, and Diplomacy is always a class skill for you.",
http://www.d20pfsrd.com/traits/religion-traits/a-shining-beacon-iomedae,A Shining Beacon,Religion,,A Shining Beacon,A Shining Beacon,,,,,,"Valor, rulership, justice, honor",,"You deal additional damage equal to your weapon’s critical hit modifier when you score a successful critical hit with a weapon on a demon. This damage is added only after the damage is totaled, and is not multiplied by the critical hit multiple.",
,Affinity of the Elements,Religion,,Affinity of the Elements,Affinity of the Elements,,,,,,Elemental Lords,,"The DC of saving throws to resist spells cast by you that have either the air, earth, fire, or water descriptor, is increased by +1. The type of element depends on which elemental lord you worship. Which bonus you receive is chosen when you take the trait and may not be changed.",
http://www.d20pfsrd.com/traits/religion-traits/agent-of-chance-nivi-rhombodazzle,Agent of Chance,Religion,,Agent of Chance,Agent of Chance,,,,,,"
",,"Once a day, when an adjacent ally makes a skill check and doesn’t like the result, you can allow him a reroll as an immediate action. Your ally must take the result of the reroll, even if it is worse than the original roll.",
http://www.d20pfsrd.com/traits/religion-traits/alluring-bolka,Alluring,Religion,,Alluring,Alluring,,,,,,,,"You receive a +2 trait bonus on Diplomacy checks with those who find you attractive. You can use daze once per day as a spell-like ability, with a caster level equal to your character level.",
http://www.d20pfsrd.com/traits/religion-traits/ambassador-sun-goddess,Ambassador,Religion,,Ambassador,Ambassador,,,,,,"Sun, redemption, honesty, healing",,You gain a +2 trait bonus to Diplomacy checks.,
http://www.d20pfsrd.com/traits/religion-traits/arcane-depth-nethys,Arcane Depth,Religion,,Arcane Depth,Arcane Depth,,,,,,"Knowledge, Magic",,You gain a bonus of either +1 on Spellcraft checks or +2 on Knowledge (arcana) checks. Which bonus you receive is chosen when you take the trait and may not be changed.,
http://www.d20pfsrd.com/traits/religion-traits/backstabber,Backstabber,Religion,,Backstabber,Backstabber,,,,,,,,"When you hit a foe you are flanking, you deal an additional 1 point of damage (this damage is added to your base damage, and is multiplied on a critical hit). This additional damage is a trait bonus.",
http://www.d20pfsrd.com/traits/religion-traits/battlefield-caster,Battlefield Caster,Religion,,Battlefield Caster,Battlefield Caster,,,,,,,,You receive a +1 trait bonus on concentration checks to cast defensively and a +1 trait bonus to AC against attacks provoked by or readied against spellcasting.,
http://www.d20pfsrd.com/traits/religion-traits/battlefield-surgeon-zon-kuthon,Battlefield Surgeon,Religion,,Battlefield Surgeon,Battlefield Surgeon,,,,,,Evil,,"Heal is always a class skill for you, and you can use the treat deadly wounds aspect of the skill 1 additional time per creature per day.",
http://www.d20pfsrd.com/traits/religion-traits/blade-of-mercy-goddess-of-dawn,Blade of Mercy,Religion,,Blade of Mercy,Blade of Mercy,,,,,,"Sun, redemption, honesty, healing",,"When striking to inflict nonlethal damage with any slashing weapon, you do not take the normal -4 penalty on your attack roll, and gain a +1 trait bonus to any nonlethal damage you inflict with a slashing weapon.",
